ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2023;C0042COCAR;5200205001;9.851,00;9.851,00;9.851,00;9.851,00;10.540,00;10.540,00;10.540,00;10.540,00;10.540,00;10.540,00;10.540,00;10.540,00
2023;C0042COCAR;5200205002;2.888,00;2.888,00;2.888,00;2.888,00;3.089,00;3.089,00;3.089,00;3.089,00;3.089,00;3.089,00;3.089,00;3.089,00
2023;C0042COCAR;5200208001;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60
2023;C0042COCAR;5200208003;96;96;96;96;100;100;100;100;100;100;100;100
2023;C0042COCAR;5200208004;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00
2023;C0042COCAR;5200208009;950;950;950;950;950;950;950;950;950;950;950;950
2023;C0042COCFI;5200201001;43.086,00;43.086,00;43.086,00;43.086,00;46.102,00;46.102,00;46.102,00;46.102,00;46.102,00;46.102,00;46.102,00;46.102,00
2023;C0042COCFI;5200203001;2.395,00;2.395,00;2.395,00;2.395,00;2.561,00;2.561,00;2.561,00;2.561,00;2.561,00;2.561,00;2.561,00;2.561,00
2023;C0042COCFI;5200203002;844;844;844;844;904;904;904;904;904;904;904;904
2023;C0042COCFI;5200204001;3.591,00;3.591,00;3.591,00;3.591,00;3.841,00;3.841,00;3.841,00;3.841,00;3.841,00;3.841,00;3.841,00;3.841,00
2023;C0042COCFI;5200204002;1.268,00;1.268,00;1.268,00;1.268,00;1.355,00;1.355,00;1.355,00;1.355,00;1.355,00;1.355,00;1.355,00;1.355,00
2023;C0042COCFI;5200205001;11.761,00;11.761,00;11.761,00;11.761,00;12.586,00;12.586,00;12.586,00;12.586,00;12.586,00;12.586,00;12.586,00;12.586,00
2023;C0042COCFI;5200205002;3.445,00;3.445,00;3.445,00;3.445,00;3.689,00;3.689,00;3.689,00;3.689,00;3.689,00;3.689,00;3.689,00;3.689,00
2023;C0042COCFI;5200208001;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72;6.930,72
2023;C0042COCFI;5200208003;114;114;114;114;120;120;120;120;120;120;120;120
2023;C0042COCFI;5200208004;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50;8.882,50
2023;C0042COCFI;5200208009;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00;1.415,00
2023;C0042COCFI;5200503005;607;607;607;607;607;607;607;607;607;607;607;607
2023;C0042COCOB;5200201001;24.163,00;24.163,00;24.163,00;24.163,00;25.852,00;25.852,00;25.852,00;25.852,00;25.852,00;25.852,00;25.852,00;25.852,00
2023;C0042COCOB;5200203001;1.344,00;1.344,00;1.344,00;1.344,00;1.436,00;1.436,00;1.436,00;1.436,00;1.436,00;1.436,00;1.436,00;1.436,00
2023;C0042COCOB;5200203002;475;475;475;475;507;507;507;507;507;507;507;507
2023;C0042COCOB;5200204001;2.013,00;2.013,00;2.013,00;2.013,00;2.155,00;2.155,00;2.155,00;2.155,00;2.155,00;2.155,00;2.155,00;2.155,00
2023;C0042COCOB;5200204002;709;709;709;709;759;759;759;759;759;759;759;759
2023;C0042COCOB;5200205001;6.595,00;6.595,00;6.595,00;6.595,00;7.058,00;7.058,00;7.058,00;7.058,00;7.058,00;7.058,00;7.058,00;7.058,00
2023;C0042COCOB;5200205002;1.933,00;1.933,00;1.933,00;1.933,00;2.067,00;2.067,00;2.067,00;2.067,00;2.067,00;2.067,00;2.067,00;2.067,00
2023;C0042COCOB;5200208001;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60;5.775,60
2023;C0042COCOB;5200208003;64;64;64;64;68;68;68;68;68;68;68;68
2023;C0042COCOB;5200208004;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00
2023;C0042COCOB;5200208009;874;874;874;874;874;874;874;874;874;874;874;874
2023;C0042COCOB;5200410004;0;0;300;0;0;0;300;0;0;0;0;300
2023;C0042COCOB;5200502004;50;50;50;50;50;50;50;50;50;50;50;50
2023;C0042COCOB;5200503001;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92;1.157,92
2023;C0042COCOB;5200503002;50;50;50;50;50;50;50;50;50;50;50;50
2023;C0042COCOB;5200503003;50;50;50;50;50;50;50;50;50;50;50;50
2023;C0042COCOB;5200503005;500;500;500;500;500;500;500;500;500;500;500;500
2023;C0042COCOB;5200503009;0;1.200,00;0;0;1.200,00;0;0;1.200,00;0;0;1.200,00;0
2023;C0042COCOB;5200504002;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00;15.000,00
2023;C0042COCOB;5200504010;400;0;400;0;400;0;400;0;400;0;400;0
2023;C0042COCOB;5200504012;0;0;2.200,00;0;0;0;2.200,00;0;0;0;2.200,00;0
2023;C0042COCOB;5200504019;100;100;100;100;100;100;100;100;100;100;100;100
2023;C0042COCRE;5200201001;32.137,00;32.137,00;32.137,00;32.137,00;34.386,00;34.386,00;34.386,00;34.386,00;34.386,00;34.386,00;34.386,00;34.386,00
2023;C0042COCRE;5200203001;1.786,00;1.786,00;1.786,00;1.786,00;1.910,00;1.910,00;1.910,00;1.910,00;1.910,00;1.910,00;1.910,00;1.910,00
2023;C0042COCRE;5200203002;631;631;631;631;675;675;675;675;675;675;675;675
2023;C0042COCRE;5200204001;2.678,00;2.678,00;2.678,00;2.678,00;2.865,00;2.865,00;2.865,00;2.865,00;2.865,00;2.865,00;2.865,00;2.865,00
2023;C0042COCRE;5200204002;945;945;945;945;1.012,00;1.012,00;1.012,00;1.012,00;1.012,00;1.012,00;1.012,00;1.012,00
2023;C0042COCRE;5200205001;8.774,00;8.774,00;8.774,00;8.774,00;9.387,00;9.387,00;9.387,00;9.387,00;9.387,00;9.387,00;9.387,00;9.387,00
2023;C0042COCRE;5200205002;2.571,00;2.571,00;2.571,00;2.571,00;2.750,00;2.750,00;2.750,00;2.750,00;2.750,00;2.750,00;2.750,00;2.750,00
2023;C0042COCRE;5200208001;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68;6.545,68
2023;C0042COCRE;5200208003;85;85;85;85;90;90;90;90;90;90;90;90
2023;C0042COCRE;5200208004;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00;4.845,00
2023;C0042COCRE;5200208009;682;682;682;682;682;682;682;682;682;682;682;682
2023;C0042COCRE;5200502004;500;500;500;500;500;500;500;500;500;500;500;500
2023;C0042COCRE;5200503001;881,33;881,33;881,33;881,33;881,33;881,33;881,33;881,33;881,33;881,33;881,33;881,33
2023;C0042COCRE;5200503003;500;500;500;500;500;500;500;500;500;500;500;500
2023;C0042COCSL;5200206003;185.000,00;185.000,00;185.000,00;185.000,00;197.950,00;197.950,00;197.950,00;197.950,00;197.950,00;197.950,00;197.950,00;197.950,00
2023;C0042COCSL;5200206050;37.000,00;37.000,00;37.000,00;37.000,00;39.590,00;39.590,00;39.590,00;39.590,00;39.590,00;39.590,00;39.590,00;39.590,00
2023;C0042COCSL;5200208001;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39;11.382,39
2023;C0042COCSL;5200208003;502;502;502;502;536;536;536;536;536;536;536;536
2023;C0042COCSL;5200208004;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00;6.460,00
