ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2020;C0042COAES;5200501001;301520,58;217683,76;220634,82;209102,53;204965,27;202777,35;204010,65;184192,98;296648,72;437893,54;67613,51;371891,17
2020;C0042COAES;5200501003;49941,09;47505,22;52945,24;15000,72;59694,57;53239,52;35592,03;29651,72;33180,6;31677,94;25104,14;29755,12
2020;C0042COAES;5200502004;80622,24;-1157,86;44789,6;38606,5;2566,83;3504,96;10988,26;9505,58;0;16377,18;18453,27;17232,52
2020;C0042COAES;5200502005;0;0;0;0;0;0;0;0;0;0;-58,21;0
2020;C0042COAES;5200502007;2423,3;8909,46;15236,5;3815,2;3201,9;1914,3;2841,3;3189,12;2631,55;4595,2;2118;4264,7
2020;C0042COAES;5200502009;0;0;0;0;0;0;0;0;3515,01;0;0;0
2020;C0042COAES;5200503002;42558,7;10934,45;19015;4588,76;9028,92;8632,5;6334,04;11787,9;5443,7;5705,1;-3689,12;11918,73
2020;C0042COAES;5200503003;9784,57;-19229,3;-16265;7147,5;-11442,44;-41899,65;4245;-16837,05;-14068,96;-19435,75;-22000;-21000
2020;C0042COAES;5200503004;67126,09;40824,92;41293,02;7545,5;9862,1;2011;1811,2;3287,8;3356;3956,3;1393,8;2592,9
2020;C0042COAES;5200503005;-1145,12;2070,12;-60962,21;-2196,84;-33405,32;33211,5;40219,68;53184,79;57726,18;67896,24;-224627,18;36889,79
2020;C0042COAES;5200503009;0;0;0;0;0;2513,99;0;0;0;190;0;0
2020;C0042COAES;5200504002;0;0;263,34;0;0;0;0;0;0;0;0;0
2020;C0042COAES;5200504005;0;15085;0;0;0;0;0;0;0;0;0;0
2020;C0042COAES;5200504006;529,79;493,66;493,66;493,66;493,66;987,32;-493,66;493,66;987,32;493,66;493,66;987,32
2020;C0042COAES;5200504010;32500;550;0;0;120;0;0;0;0;0;0;0
2020;C0042COAES;5200504018;7733,62;14207,94;1307,09;7159,15;8150,97;16921,01;7512,96;8191,97;8026,99;7802,54;7874,06;16724,85
2020;C0042COAES;5200504019;19600,87;19600,87;19066,32;20531,9;10597,93;13689,74;11793,52;11832,02;12222,52;12288,52;19650;15720
2020;C0042COAES;5200504020;2216,42;1946,08;2616,96;2479,23;1238,49;1427,21;1622,3;2127,61;2276,7;35,25;2593,42;118,18
2020;C0042COAES;5200504021;480;480;480;480;0;680;480;480;480;480;0;960
2020;C0042COAES;5200504024;0;0;0;0;0;0;0;0;-141,77;-141,77;-573,59;-573,59
2020;C0042COAES;5200504025;38671,63;51998,1;14003,3;223532;33577,87;-191125,98;21117,19;14628,94;18551,92;10235,71;27102,07;21532,3
2020;C0042COAES;5200505002;246524,34;0;0;0;0;0;0;0;0;0;0;0
2020;C0042COAPD;5200201001;6102,31;5194,72;5855,6;5771,41;3221,05;4132,55;3801,19;3940,94;4654,53;4777,21;4777,84;4779,81
2020;C0042COAPD;5200201002;236,56;0;0;320,95;37,87;0;0;0;0;0;0;0
2020;C0042COAPD;5200203001;901,85;742,46;796,12;393,94;179,31;1930,48;-529,59;525,32;262,68;776,94;268,2;793,51
2020;C0042COAPD;5200203002;-703,78;217,51;-110,52;-820,46;-590,76;608,58;-147,5;50,07;76,95;84,24;78,6;232,47
2020;C0042COAPD;5200204001;612,77;410,16;531,42;558,16;331,49;871,87;-200,19;394;394;435,5;-1399,74;2196,04
2020;C0042COAPD;5200204002;119,74;120,16;118,76;-6,47;-29,7;504;-239,83;24,95;115,44;127,6;116,62;-864,98
