ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042BLPLM;5200208003;11,52;11,52;11,52;12,79;12,79;15;15;15;15;15,48;15,48;15,48
2019;C0042BLPLM;5200208004;427,74;450,25;427,74;472,77;495,28;427,74;517,79;472,77;472,77;337,69;450,25;337,69
2019;C0042BLPLM;5200208005;70;70;70;70;70;70;70;70;70;50,55;72,21;52,95
2019;C0042BLPLM;5200503001;0;0;377,05;1372,84;0;0;0;0;0;0;0;0
2019;C0042BLREP;5200201001;8356,21;14130,42;14416,93;14577,55;14857,97;14578,29;15020,52;14577,77;15078,38;15861,83;13435,17;9125,92
2019;C0042BLREP;5200202001;0;894,56;0;0;0;0;0;894,56;0;0;0;0
2019;C0042BLREP;5200202002;0;600;1600;0;1450;0;3000;0;2000;0;3000;0
2019;C0042BLREP;5200203001;1576,75;1638,54;1887,16;2087,87;1811,84;1619,78;2002,49;1619,78;1897,55;2552,67;2087,64;1633,8
2019;C0042BLREP;5200203002;-1016,28;578,41;666,16;737,02;639,58;571,78;706,88;571,79;669,83;901,09;-1624,57;-2726,45
2019;C0042BLREP;5200204001;1169,11;1227,45;1348,21;1331,85;1358,91;1214,82;1501,86;1214,84;1423,15;1598,73;1565,72;1253,21
2019;C0042BLREP;5200204002;412,65;433,3;475,92;470,13;479,69;428,86;530,12;428,86;502,38;564,33;1154,25;-4583,89
2019;C0042BLREP;5200205001;4248,87;3982,01;4372,73;3979,72;4451,71;3891;4920,03;3979,73;4662,22;4253,13;5216,28;8765,55
2019;C0042BLREP;5200205002;668,54;1178,33;1281,38;1166,22;1304,52;1166,22;1441,78;1166,22;1366,22;1203,08;1314,74;730,14
2019;C0042BLREP;5200208001;1021,92;1109,8;1033,17;1024,6;1077,8;1052,79;957,54;1083,25;1003,18;1249,49;1033,83;1193,65
2019;C0042BLREP;5200208003;32;32;32;32;32;37,52;37,52;37,52;37,52;38,07;38,07;38,07
2019;C0042BLREP;5200208004;1283,23;1801;1710,96;1891,08;1981,12;1710,96;2071,16;1891,08;1891,08;2071,16;1395,78;1170,66
2019;C0042BLREP;5200208005;224;210;280;280;280;280;280;280;280;288,84;233,48;204,59
2019;C0042BLREP;5200208012;0;0;-20,61;-19,9;-19,9;-19,9;-19,9;-19,9;-19,9;-38,9;-29,9;0
2019;C0042BLREP;5200208013;0;0;11400;0;0;0;0;0;5700;0;0;0
2019;C0042BLREP;5200503001;0;0;0;0;0;0;0;0;0;0;0;17,45
2019;C0042BLREP;5200503009;0;0;2899;0;0;0;0;0;0;0;0;0
2019;C0042BLREP;5200504025;1338,51;0;0;0;0;0;0;0;0;0;0;0
2019;C0042BLRHU;5200208005;1065;0;0;0;0;0;0;0;0;0;0;0
2019;C0042BLRHU;5200208006;0;0;0;0;0;5300;0;15802,33;0;0;0;0
2019;C0042BLRHU;5200208008;0;0;80;0;575;1400;8800;0;8150;0;0;0
2019;C0042BLRHU;5200503002;0;1120,2;0;0;0;0;0;0;0;0;0;0
2019;C0042BLRHU;5200503003;0;0;262,5;0;0;0;0;0;0;0;0;0
2019;C0042BLRHU;5200503005;0;2400;0;0;0;0;0;0;0;0;0;0
2019;C0042BLRHU;5200504002;0;0;0;0;770;1630;600;1394;0;0;0;0
2019;C0042BLRHU;5200504012;0;0;1200;0;0;0;2183;0;0;0;5610;2490,6
2019;C0042BOIMP;5200502003;6500;23832,24;6500;7626,83;16294,25;8003,02;10518,71;7508,74;15420,03;0;11716,15;9909,5
2019;C0042BOIMP;5200502005;0;0;78,26;1393,47;0;607,63;0;6097,04;5796,18;0;0;0
2019;C0042BOIMP;5200504002;0;0;0;0;0;0;80471,09;0;0;0;951,85;0
2019;C0042BOIMP;5200504008;0;104,56;8331,47;2375,64;5347,79;4871,5;5083,18;8218,2;3772,22;0;0;0
2019;C0042BOIMP;5200504010;1480;10124,3;6085,3;6085,3;6651,6;7605,3;7039;6104,36;8209,72;4039;4624,36;6803,08
2019;C0042BOIMP;5200504025;84574,77;0;0;0;0;0;0;0;0;0;0;0
2019;C0042COAES;5200201001;29008,25;29431,78;32403,54;32956,63;32979,72;33748,79;33096,33;26193,57;34413,4;34426,67;34447,97;30788,77
2019;C0042COAES;5200201002;8977,97;7121,84;7813,54;6872,41;3438,6;8279,26;6423,16;6517,45;3806,26;7681,59;7701,71;7446,61
2019;C0042COAES;5200201003;224,46;0;0;0;0;0;0;0;0;0;0;1682,23
2019;C0042COAES;5200202002;1172,51;193;193;193;193;193;193;193;193;193;193;193
