ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2022;C0042COAES;5200205001;3.131,00;3.131,00;3.131,00;3.131,00;3.474,00;3.474,00;3.474,00;3.474,00;3.474,00;3.474,00;3.474,00;3.474,00
2022;C0042COAES;5200205002;918;918;918;918;1.019,00;1.019,00;1.019,00;1.019,00;1.019,00;1.019,00;1.019,00;1.019,00
2022;C0042COAES;5200208001;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40;3.479,40
2022;C0042COAES;5200208003;25;25;25;25;29;29;29;29;29;29;29;29
2022;C0042COAES;5200208004;3.026,75;3.026,75;3.776,15;3.776,15;3.776,15;3.776,15;3.776,15;3.776,15;3.776,15;3.776,15;3.776,15;3.776,15
2022;C0042COAES;5200208009;763,48;763,48;763,48;763,48;763,48;763,48;763,48;763,48;763,48;763,48;763,48;763,48
2022;C0042COAES;5200501001;254.547,00;254.547,00;254.547,00;254.547,00;254.547,00;254.547,00;254.547,00;294.267,00;294.267,00;294.267,00;294.267,00;294.267,00
2022;C0042COAES;5200501002;240.000,00;0;0;0;0;0;0;0;0;0;0;0
2022;C0042COAES;5200501003;6.800,00;6.800,00;6.800,00;6.800,00;6.800,00;6.800,00;6.800,00;6.800,00;6.800,00;8.200,00;6.800,00;6.800,00
2022;C0042COAES;5200502007;10.110,00;7.850,00;7.850,00;8.800,00;7.850,00;7.850,00;8.360,00;8.350,00;7.850,00;8.300,00;7.850,00;8.350,00
2022;C0042COAES;5200502009;0;4.400,00;0;0;0;0;0;0;0;0;0;0
2022;C0042COAES;5200503002;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00;11.000,00
2022;C0042COAES;5200503003;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00;16.100,00
2022;C0042COAES;5200503004;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00;55.000,00
2022;C0042COAES;5200503005;600;600;600;600;600;600;600;600;600;600;600;600
2022;C0042COAES;5200503009;60.000,00;0;0;0;0;0;0;0;0;0;0;0
2022;C0042COAES;5200504008;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00;14.225,00
2022;C0042COAES;5200504010;1.000,00;0;0;1.000,00;0;0;1.000,00;0;0;1.000,00;0;0
2022;C0042COAES;5200504018;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00;12.200,00
2022;C0042COAES;5200504019;2.755,00;22.755,00;22.755,00;22.755,00;22.755,00;23.581,00;23.581,00;23.581,00;23.581,00;23.581,00;23.581,00;23.581,00
2022;C0042COAES;5200504021;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00;1.500,00
2022;C0042COAES;5200504025;32.100,00;32.425,00;32.425,00;32.425,00;32.425,00;32.425,00;32.425,00;32.425,00;32.425,00;32.425,00;32.425,00;32.425,00
2022;C0042COAES;5200505002;418.000,00;0;0;0;0;0;0;0;0;0;0;0
2022;C0042COAPD;5200201001;3.152,00;3.152,00;3.152,00;3.152,00;3.500,00;3.500,00;3.500,00;3.500,00;3.500,00;3.500,00;3.500,00;3.500,00
2022;C0042COAPD;5200203001;176;176;176;176;196;196;196;196;196;196;196;196
2022;C0042COAPD;5200203002;52;52;52;52;56;56;56;56;56;56;56;56
2022;C0042COAPD;5200204001;264;264;264;264;292;292;292;292;292;292;292;292
2022;C0042COAPD;5200204002;76;76;76;76;84;84;84;84;84;84;84;84
2022;C0042COAPD;5200205001;860;860;860;860;956;956;956;956;956;956;956;956
2022;C0042COAPD;5200205002;64;64;64;64;68;68;68;68;68;68;68;68
2022;C0042COAPD;5200208003;8;8;8;8;8;8;8;8;8;8;8;8
2022;C0042COAPD;5200208004;2.421,40;2.421,40;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92
2022;C0042COAPD;5200208009;360,67;360,67;360,67;360,67;360,67;360,67;360,67;360,67;360,67;360,67;360,67;360,67
2022;C0042COAUD;5200201001;24.503,00;31.303,00;31.303,00;31.303,00;34.746,00;34.746,00;34.746,00;34.746,00;34.746,00;34.746,00;34.746,00;34.746,00
2022;C0042COAUD;5200203001;1.360,00;1.738,00;1.738,00;1.738,00;1.929,00;1.929,00;1.929,00;1.929,00;1.929,00;1.929,00;1.929,00;1.929,00
2022;C0042COAUD;5200203002;481;614;614;614;681;681;681;681;681;681;681;681
2022;C0042COAUD;5200204001;2.043,00;2.610,00;2.610,00;2.610,00;2.895,00;2.895,00;2.895,00;2.895,00;2.895,00;2.895,00;2.895,00;2.895,00
2022;C0042COAUD;5200204002;720;920;920;920;1.021,00;1.021,00;1.021,00;1.021,00;1.021,00;1.021,00;1.021,00;1.021,00
2022;C0042COAUD;5200205001;6.690,00;8.546,00;8.546,00;8.546,00;9.486,00;9.486,00;9.486,00;9.486,00;9.486,00;9.486,00;9.486,00;9.486,00
2022;C0042COAUD;5200205002;1.960,00;2.504,00;2.504,00;2.504,00;2.780,00;2.780,00;2.780,00;2.780,00;2.780,00;2.780,00;2.780,00;2.780,00
2022;C0042COAUD;5200208001;1.739,70;2.609,55;2.609,55;2.609,55;2.609,55;2.609,55;2.609,55;2.609,55;2.609,55;2.609,55;2.609,55;2.609,55
2022;C0042COAUD;5200208003;55;70;70;70;78;78;78;78;78;78;78;78
2022;C0042COAUD;5200208004;1.816,05;2.421,40;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92;3.020,92
2022;C0042COAUD;5200208009;0;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29;353,29
2022;C0042COAUD;5200410004;12.000,00;0;0;0;0;0;0;0;0;0;0;0
2022;C0042COAUD;5200503001;150;150;150;150;150;150;150;150;150;150;150;150
2022;C0042COAUD;5200504001;27.360,00;27.360,00;27.360,00;40.560,00;40.560,00;40.560,00;40.560,00;40.560,00;40.560,00;40.560,00;40.560,00;40.560,00
2022;C0042COAUD;5200504002;67.550,00;22.650,00;9.500,00;8.500,00;6.500,00;9.500,00;8.500,00;6.500,00;9.500,00;8.500,00;6.500,00;11.000,00
2022;C0042COAUD;5200504004;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00;13.000,00
2022;C0042COAUD;5200504020;26.000,00;0;0;0;0;0;0;0;0;0;0;0
2022;C0042COCAF;5200206003;7.500,00;7.500,00;7.500,00;7.500,00;8.325,00;8.325,00;8.325,00;8.325,00;8.325,00;8.325,00;8.325,00;8.325,00
2022;C0042COCAF;5200206050;1.500,00;1.500,00;1.500,00;1.500,00;1.665,00;1.665,00;1.665,00;1.665,00;1.665,00;1.665,00;1.665,00;1.665,00
2022;C0042COCAF;5200208001;955,39;955,39;955,39;955,39;955,39;955,39;955,39;955,39;955,39;955,39;955,39;955,39
2022;C0042COCAF;5200208003;17;17;17;17;19;19;19;19;19;19;19;19
2022;C0042COCAF;5200208004;605,35;605,35;755,23;755,23;755,23;755,23;755,23;755,23;755,23;755,23;755,23;755,23
2022;C0042COCAR;5200201001;32.153,00;32.153,00;32.153,00;32.153,00;35.690,00;35.690,00;35.690,00;35.690,00;35.690,00;35.690,00;35.690,00;35.690,00
2022;C0042COCAR;5200203001;1.786,00;1.786,00;1.786,00;1.786,00;1.983,00;1.983,00;1.983,00;1.983,00;1.983,00;1.983,00;1.983,00;1.983,00
